3.199937362136465180e-02,-2.302010425034086150e-01
1.436596911356129991e-01,-2.370679463186238234e-01
3.139374836581337869e-01,5.764466846179227416e-02
2.844905913988895474e-01,6.224938446411469872e-01
4.616539379816966271e-01,2.632253584410506608e+00
7.479424372827304657e-01,5.218637821076740124e+00
1.250444413851271142e+00,8.002153623883479838e+00
1.598493854340919063e+00,9.691706567051747712e+00
1.803960394120239785e+00,9.884526686967271658e+00
1.852946935692284303e+00,8.584342762236316204e+00
1.565113300415907238e+00,5.899696176268078851e+00
1.405140799815816965e+00,3.460213041737263406e+00
1.115547568470780293e+00,1.477395670613125711e+00
9.334256939611532689e-01,9.153271324999818770e-01
3.427506531313874172e-01,1.933126222940697581e-01
-1.979340777624254144e-01,-1.463066017573248501e-01
-4.140607683506314918e-01,-2.956531917257148034e-01
-3.529084108721223245e-01,-3.254608933561767281e-01
-1.628953222526235700e-01,-2.000612370941652896e-01
-4.483703075838003232e-02,-1.938727769740827556e-01
-1.189162110459398430e-02,6.297819599808222868e-02
-9.263168889134391903e-02,2.399745740124363258e-01
-1.009826732406151756e-01,3.515447014142062399e-01
1.335193574994054683e-03,2.151801620776597479e-01
1.553131810567408566e+00,-4.902976452991136269e-01
2.662783835405864163e+00,-9.945997108771978956e-01
3.188197576848761816e+00,-1.110038578840248480e+00
3.188197576848761816e+00,-1.110038578840248480e+00
3.188197576848761816e+00,-1.110038578840248480e+00
2.715615134017593135e+00,-1.429648189398239344e+00
1.601953199673645134e+00,-1.049067159827551610e+00
6.442355472920296977e-01,-6.404327543588252958e-01
5.749107957045471728e-01,-1.765306556077788913e-01
3.288388688277931182e-01,2.024981419459691637e-02
4.237321300170576177e-01,2.779458323500311745e-01
6.018124079592455100e-01,3.878528647185266465e-01
7.282733680889053041e-01,3.539052994059410095e-01
6.054283913085418689e-01,1.864907189806633836e-01
2.111908031987671797e-01,-3.202638082858741964e-01
-2.394001345407284764e-01,-6.544281069253526928e-01
-6.825263178326138602e-01,-9.471486849745628378e-01
-7.117016285805256581e-01,-4.545222150282727802e-01
-5.151597257245482675e-01,7.916525807489485644e-02
2.691974662660820417e-01,1.191478676751985155e+00
2.790287400660182437e-01,7.270972143294426315e-01
1.459244481217558120e-01,2.351838142647441066e-01
-3.627788666152553243e-01,-6.722589808698503644e-01
-3.857477801440925558e-01,-8.031228732406859860e-01
-4.373194228638914716e-01,-8.186401750692606782e-01
-5.554453133768789685e-01,-9.856300447844986712e-01
-9.441218860128944845e-01,-9.450265266745764281e-01
-1.052454060179714990e+00,-8.762479305650759942e-01
-1.055861485787486620e+00,-6.968429752203497696e-01
-6.705837672807913874e-01,-5.622878974035123711e-01
-5.092685203759407253e-01,-5.760118972748632382e-01
-1.831389980398145934e-01,-4.146106151918043103e-01
1.102868737372697354e-02,-2.797313169520114773e-01
-1.831389980398145934e-01,-4.146106151918043103e-01
-3.736080275606521450e-01,-5.856018362586575821e-01
-4.997205340276172358e-01,-6.248446543375262285e-01
-4.639282637126940778e-01,-3.554240105500848235e-01
-3.273005367838957569e-01,-4.511741799363935823e-03
-7.754261231483093597e-02,1.742026383459630012e-01
1.538593113295159687e-01,1.106023761357943641e-01
2.356616439156142828e-01,-8.551279186075224845e-03
1.395974882475857770e-01,-9.361782684908963315e-02
-2.256560090703244315e-01,-1.562219613450373801e-01
-5.633109841074017687e-01,-2.189834780062266117e-01
-8.663630174092058489e-01,-3.195006475111659139e-01
-9.934265403737979616e-01,-4.887262021243694576e-01
-8.784103886296434904e-01,-6.255075390910896926e-01
-5.421242353319074558e-01,-8.259142823654277432e-01
-2.420753922638770039e-01,-8.144286740851178763e-01
-7.207878457992238086e-02,-7.185160742735450246e-01
4.786524926300188970e-02,-1.217374558741084467e+00
1.998181487398730805e-01,-1.589112242684472820e+00
3.899220301106486319e-01,-1.780012853490836378e+00
3.419704638937572927e-01,-1.532071014037047485e+00
1.701757746117987108e-02,-1.092499117425198563e+00
-1.239418417102228359e-01,-6.194057852732466340e-01
-1.490110400362462673e-01,-2.588754235852869234e-01
2.271831806436619972e-01,-7.935938253656850128e-01
3.579477817925085792e-01,-1.274950197368118321e+00
5.346298341959808686e-01,-1.792194120020911496e+00
4.867058839700461603e-01,-1.631535884591928776e+00
6.590440273455308029e-01,-1.526284830808136261e+00
9.390408300701786892e-01,-1.484441943604768444e+00
1.802676501124780284e+00,-1.726397081272085021e+00
1.633270127377607128e+00,-1.788061120872958654e+00
1.263649633317228460e+00,-1.626380685904966539e+00
3.640422040553378813e-01,-1.125622600172219157e+00
2.179891202436662345e-01,-8.234346435342950743e-01
1.060683100485997621e-01,-5.852526472369571353e-01
4.381529060055361184e-03,-7.808308046020774329e-01
-3.064183372665462562e-02,-7.361317668284956817e-01
-6.169321998820570530e-02,-5.492120046408813794e-01
7.124105640813542528e-02,-2.509820569821731850e-01
-2.442570863490652402e-02,-3.592867103916580485e-02
2.488111864072963669e-02,5.580403727648849954e-02
4.530708964565913904e-02,1.920168251323833009e-01
4.900535688236550697e-02,2.519989337006057761e-01
6.944827835392589077e-02,2.486730332994775416e-01
