4.641902442704803899e-01,2.387310927112678560e-01
-2.648651673428686903e-01,7.869664035327631479e-01
-1.583649921281872208e+00,1.808036175338473495e+00
-1.990608850527582074e+00,2.776748635794319853e+00
-1.372125136514946719e+00,2.679062847344098497e+00
-8.366532171824034858e-01,1.991368541062645381e+00
-9.521002738036080659e-01,1.561469987762348799e+00
-9.776961541386148813e-01,1.322701503658601174e+00
-5.505038744253629712e-01,2.094233213522682213e+00
1.818138819187849753e-01,3.693615984009475550e+00
9.782938905738327584e-01,5.120972448252694598e+00
1.658051477598946777e+00,5.995737247874586728e+00
2.157225484552589112e+00,6.245026811842591563e+00
2.519341151057119088e+00,5.844584284773373994e+00
2.686975588427372497e+00,4.878259505394808571e+00
2.409876214331490019e+00,3.638414563188426154e+00
1.485372980787913466e+00,2.497269697018836165e+00
1.704876369587567664e-01,1.754356129037645262e+00
-5.614546544606170420e-01,1.334709721869280497e+00
-4.725873590087181775e-01,5.502270004564887573e-01
-2.737838529961206802e-01,-8.235137958720210039e-01
1.021957061048806015e-01,-1.743237010908841755e+00
5.032383588731024204e-01,-1.950750286232768360e+00
5.038926005747935699e-01,-1.342363007542925812e+00
2.175606402760253411e-01,-5.590969548073194684e-01
6.132134210164464500e-02,-2.144943834483991896e-01
-3.947321696067463553e-02,-9.081817756064589631e-01
-6.248952335629336108e-02,-2.272549826707998655e+00
2.825242074343506382e-01,-2.842970865424980342e+00
1.246571144368567863e-01,-2.073473248105572875e+00
-2.290795695679640961e-02,-1.565129725788410919e+00
5.854518062617118934e-01,-1.529325228559502037e+00
1.169617293725968121e+00,-1.300588030859767041e+00
1.067903359753303416e+00,-1.498683015710625677e+00
4.393491691591423498e-01,-2.176959181645384600e+00
7.601658145511003273e-02,-2.797095058019850367e+00
-8.419802687015523479e-02,-3.305344950672114646e+00
2.882477374184361230e-01,-2.684017383977483018e+00
1.173542455943857421e+00,-1.177439787314052966e+00
1.296993080756533301e+00,5.682476637989465340e-01
6.263390720798902578e-01,1.679045783229172306e+00
4.109210249687610395e-01,1.746454041114607891e+00
6.027481281552719006e-01,8.602135218607831479e-01
7.031844857374369706e-01,-5.414513068164773513e-01
6.302435906462749982e-01,-1.489425043615665745e+00
5.202709120547044375e-01,-1.391992354086307282e+00
3.621064718695678475e-01,-1.142323583159089440e+00
6.232622265966095698e-01,-2.007880312008659018e+00
